Candidate,tscore,mi,mi3,mi_log_f,ll,mle,ms,log_dice,avg,norm,opt,label
mẹ ổn_định,"-0,003049987136","19,6514906","19,6514906","13,6213753","7898,593133","0,0000871156024","0,03225806452","15,00006264",,,,0
ống_nghiệm tương_đối,"-0,002003977599","20,92902457","20,92902457","14,50689437","4738,108062","0,0000871156024","0,04761904762","15,00006271",,,,0
xác_suất thành_công,"-0,0008712243262","22,6514906","22,6514906","15,70081684","727,5517564","0,0000871156024","0,1111111111","15,00006278",,,,0
sinh non,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,1
thể_trạng cơ_thể,"-0,001742585257","21,14052868","21,14052868","14,65349785","888,2182731","0,0000871156024","0,05555555556","15,00006272",,,,0
toàn_bộ phôi,"-0,005402078044","19,45771885","19,45771885","13,48706296","888,2182731","0,0000871156024","0,01666666667","15,0000625",,,,0
bác_sĩ khuyến_cáo,"-0,002265916358","19,77374635","19,77374635","13,70611653","4465,930415","0,0000871156024","0,05","15,00006269",,,,0
khả_năng sinh,"-0,001743040604","20,10305397","20,10305397","13,93437518","2574,491734","0,0000871156024","0,08333333333","15,00006272",,,,1
tư_thế kamasutra,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
kamasutra giúp,"-0,002613688157","21,0665281","21,0665281","14,60220455","727,5517564","0,0000871156024","0,03448275862","15,00006267",,,,0
thụ_tinh thụ_tinh_nhân_tạo,"-0,002526762283","20,58110127","20,58110127","14,26573232","6538,615341","0,0000871156024","0,03703703704","15,00006268",,,,0
xu_hướng bênh_vực,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
phong_cách học_tập,"0,07637012282","21,01922238","28,18914738","53,91324094","2398,10046","0,001045387229","0,6315789474","18,58496772",,,,0
học_tập khác_biệt,"0,2219898338","21,09894957","24,26887458","29,24935482","4166,139455","0,0002613468072","0,1578947368","16,5849834",,,,0
ngừng viện,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
viện cớ,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
đổ lỗi,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
kết_quả học_tập,"0,2491717169","19,18878385","21,18878385","21,08103374","4183,485187","0,0001742312048","0,1052631579","16,00003131",,,,0
lý_thuyết hiện_đại,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
sức học,"-0,001829943711","20,4815656","20,4815656","14,19673945","1178,449841","0,0000871156024","0,05882352941","15,00006272",,,,0
kết_quả kém,"-0,001916975833","20,6514906","20,6514906","14,31452248","4201,716095","0,0000871156024","0,05263157895","15,00006271",,,,0
học kém,"0,2495643252","21,40356308","23,40356308","23,51421742","3678,20651","0,0001742312048","0,1176470588","16,00003136",,,,0
lý_thuyết phổ_biến,"-0,0008712774501","22,21853119","22,21853119","15,40071225","888,2182731","0,0000871156024","0,125","15,00006278",,,,0
lĩnh_vực giáo_dục,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
giáo_dục tuyên_bố,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,0
phương_pháp học_tập,"0,2494116813","20,25917317","22,25917317","22,25697661","1791,621684","0,0001742312048","0,1052631579","16,00003134",,,,0
học thị_giác,"-0,001655454476","21,21853119","21,21853119","14,70756507","3697,153701","0,0000871156024","0,05882352941","15,00006273",,,,0
học thính_giác,"-0,001655454476","21,21853119","21,21853119","14,70756507","3697,153701","0,0000871156024","0,05882352941","15,00006273",,,,0
dạy kèm,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
học vận_động,"-0,001742699094","20,80349369","20,80349369","14,419883","3697,153701","0,0000871156024","0,05882352941","15,00006272",,,,0
trải_nghiệm thể_chất,"-0,0004356235468","23,38845619","23,38845619","16,21164247","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
giáo_viên ủng_hộ,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
học_tập ưu_tiên,"-0,001829716037","21,0665281","21,0665281","14,60220455","4201,716095","0,0000871156024","0,05263157895","15,00006272",,,,0
đại_học indiana,"-0,001742456242","21,6514906","21,6514906","15,00766966","4201,716095","0,0000871156024","0,05263157895","15,00006272",,,,0
học_tập cải_thiện,"-0,002266015017","19,6514906","19,6514906","13,6213753","4201,716095","0,0000871156024","0,05263157895","15,00006269",,,,0
cải_thiện thành_tích,"-0,0007841466694","22,38845619","22,38845619","15,51849529","1647,253392","0,0000871156024","0,1428571429","15,00006278",,,,0
thành_tích học_tập,"0,249542571","21,58110127","23,58110127","23,70926306","839,4298621","0,0001742312048","0,1052631579","16,00003136",,,,0
sinh_viên khôn_ngoan,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
chiến_lược nghiên_cứu,"-0,006534231776","19,7446","19,7446","13,68591382","727,5517564","0,0000871156024","0,01351351351","15,00006243",,,,0
nhà_khoa_học tuyển_chọn,"-0,001219800573","21,68801647","21,68801647","15,03298747","2574,491734","0,0000871156024","0,08333333333","15,00006276",,,,0
hoàn_thành khảo_sát,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
khảo_sát phong_cách_học,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
phong_cách_học trực_tuyến,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
học_tập phổ_biến,"-0,002353274812","19,4815656","19,4815656","13,50359227","4201,716095","0,0000871156024","0,05263157895","15,00006269",,,,0
tuyển_chọn học_sinh,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
khoá giải_phẫu_học,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
tham_gia khảo_sát,"-0,001045630081","21,4815656","21,4815656","14,88988663","1817,449779","0,0000871156024","0,125","15,00006277",,,,0
khảo_sát vark,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
thu_thập thông_tin,"-0,001045539011","21,92902457","21,92902457","15,20004155","888,2182731","0,0000871156024","0,1","15,00006277",,,,0
phương_pháp sửa_đổi,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
so_sánh thành_tích,"-0,0004356235468","23,38845619","23,38845619","16,21164247","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
học_tập ưu_thế,"0,249542571","21,58110127","23,58110127","23,70926306","4183,485187","0,0001742312048","0,1052631579","16,00003136",,,,0
tìm_tòi nghiên_cứu,"-0,006534231776","19,7446","19,7446","13,68591382","727,5517564","0,0000871156024","0,01351351351","15,00006243",,,,0
giảng cẩn_thận,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
phương_pháp hiệu_quả,"-0,002004569551","19,80349369","19,80349369","13,72673582","1817,449779","0,0000871156024","0,06666666667","15,00006271",,,,0
thẻ flash,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
nhà_nghiên_cứu kết_luận,"-0,002265529312","20,38845619","20,38845619","14,13220092","5306,371013","0,0000871156024","0,04347826087","15,00006269",,,,0
học môn,"-0,001568209858","21,80349369","21,80349369","15,11303018","3697,153701","0,0000871156024","0,05882352941","15,00006274",,,,0
học trực_quan,"-0,001568209858","21,80349369","21,80349369","15,11303018","3697,153701","0,0000871156024","0,05882352941","15,00006274",,,,0
hiểu_biết thông_thường,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
trở_nên lỗi_thời,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bậc phụ_huynh,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
nghĩa phụ_huynh,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
bí_quyết giúp,"-0,002701023844","20,4815656","20,4815656","14,19673945","888,2182731","0,0000871156024","0,03448275862","15,00006266",,,,0
giúp trẻ,"-0,005757772893","16,81860058","16,81860058","11,65776557","7202,631599","0,0000871156024","0,02702702703","15,00006247",,,,0
ham học,"-0,001568209858","21,80349369","21,80349369","15,11303018","727,5517564","0,0000871156024","0,05882352941","15,00006274",,,,0
hậu_quả xấu,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
tuyệt_chiêu dạy,"-0,0007841011347","22,80349369","22,80349369","15,80617736","727,5517564","0,0000871156024","0,125","15,00006278",,,,0
đoạn video,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
video ghi,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
hình_ảnh cha_mẹ,"-0,0007841466694","22,38845619","22,38845619","15,51849529","888,2182731","0,0000871156024","0,1428571429","15,00006278",,,,0
cha_mẹ tổ_chức,"-0,000958484122","21,6514906","21,6514906","15,00766966","1647,253392","0,0000871156024","0,1428571429","15,00006277",,,,0
bệnh_bạch_cầu ác_tính,"0,1093518514","21,88595585","27,88595585","48,08836009","1860,721539","0,0006969248192","0,8888888889","18,00000784",,,,1
rơi nước_mắt,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
nước_mắt xót_xa,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
lễ cưới,"0,187450988","22,80349369","26,80349369","36,70080728","1244,408053","0,0003484624096","0,8","17,00001569",,,,0
bắc kinh,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,0
tình_nguyện_viên tuyên_truyền,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
địa_điểm diễn,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
lễ kết_hôn,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,0
bé nhân_vật,"-0,005575876669","19,97341869","19,97341869","13,84451885","23382,13663","0,0000871156024","0,01587301587","15,00006249",,,,0
đoạn clip,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
chú_rể wu,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
wu tianyi,"0,2498693095","23,3295625","25,3295625","25,63014405","992,170213","0,0001742312048","0,6666666667","16,0000314",,,,0
cô_dâu sun,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
sun yichen,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
chẩn_đoán mắc,"-0,001481359876","20,84413567","20,84413567","14,44805387","1178,449841","0,0000871156024","0,07692307692","15,00006274",,,,0
mắc bạch_cầu,"-0,00183021692","19,99613877","19,99613877","13,86026721","2783,229555","0,0000871156024","0,07692307692","15,00006272",,,,0
bạch_cầu myeloid,"-0,0008712774501","22,21853119","22,21853119","15,40071225","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
myeloid cấp_tính,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,0
bệnh_bạch_cầu myeloid,"-0,0009584082308","22,0665281","22,0665281","15,29535173","1995,15439","0,0000871156024","0,1111111111","15,00006277",,,,1
ung_thư dòng,"-0,004617901019","19,68801647","19,68801647","13,64669311","16616,3956","0,0000871156024","0,01960784314","15,00006255",,,,0
dòng tuỷ,"-0,0006098851081","22,80349369","22,80349369","15,80617736","888,2182731","0,0000871156024","0,2","15,0000628",,,,0
tế_bào máu,"0,2218735077","19,85794147","23,02786648","27,52895229","5272,776674","0,0002613468072","0,1304347826","16,58498338",,,,1
tăng_trưởng nhanh_chóng,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,0
tế_bào máu_trắng,"-0,002090949008","21,38845619","21,38845619","14,82534811","5306,371013","0,0000871156024","0,04347826087","15,0000627",,,,1
máu_trắng bất_thường,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
tuỷ xương,"0,222125406","22,55838119","25,72830619","31,27255664","1268,500763","0,0002613468072","0,6","16,58498342",,,,1
máu bình_thường,"0,2495642493","20,89660309","22,89660309","22,95726495","2762,26464","0,0001742312048","0,1538461538","16,00003136",,,,0
chờ ghép,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
ghép tuỷ,"0,2498475287","23,16606377","25,16606377","25,45052234","839,4298621","0,0001742312048","0,4","16,0000314",,,,1
quyết_định tổ_chức,"-0,00113277604","21,3295625","21,3295625","14,78452611","1995,15439","0,0000871156024","0,1111111111","15,00006276",,,,0
tổ_chức lễ,"-0,0007841922042","22,0665281","22,0665281","15,29535173","1178,449841","0,0000871156024","0,2","15,00006278",,,,0
mặc áo_cưới,"0,2498693114","23,38845619","25,38845619","25,69484538","1142,608223","0,0001742312048","0,5","16,0000314",,,,0
bật khóc,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
kinh_tế gia_đình,"-0,001045470709","22,38845619","22,38845619","15,51849529","727,5517564","0,0000871156024","0,09090909091","15,00006277",,,,0
gia_đình yichen,"-0,001307067958","21,0665281","21,0665281","14,60220455","2373,598768","0,0000871156024","0,09090909091","15,00006275",,,,0
mấy khá_giả,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
chồng gánh_vác,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
nghề tài_xế,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
giúp gia_đình,"-0,003487045028","18,4815656","18,4815656","12,81044508","7202,631599","0,0000871156024","0,03448275862","15,00006262",,,,0
chi_phí chữa,"-0,0007841770259","22,16606377","22,16606377","15,36434461","1484,339443","0,0000871156024","0,1666666667","15,00006278",,,,0
chữa bệnh,"-0,005576787364","19,01922238","19,01922238","13,18312037","1033,146073","0,0000871156024","0,01639344262","15,00006249",,,,0
tiền lo,"-0,001829579433","21,58110127","21,58110127","14,9588795","4465,930415","0,0000871156024","0,05","15,00006272",,,,0
lo viện_phí,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
vay_mượn họ_hàng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
nỗ_lực cứu,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
cứu sống,"-0,001916846818","20,99613877","20,99613877","14,55341439","888,2182731","0,0000871156024","0,05","15,00006271",,,,0
câu_chuyện tương_tự,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,0
trai kết_hôn,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,0
lo_sợ ca,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,0
ca phẫu_thuật,"0,2497167984","21,84413567","23,84413567","23,99823589","1296,094214","0,0001742312048","0,25","16,00003138",,,,1
ý_kiến cha_mẹ,"-0,0006969779431","22,97341869","22,97341869","15,92396039","727,5517564","0,0000871156024","0,1428571429","15,00006279",,,,0
phẫu_thuật thành_công,"-0,001481511658","20,4815656","20,4815656","14,19673945","1817,449779","0,0000871156024","0,1111111111","15,00006274",,,,0
cưới xúc_động,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
nhà_tổ_chức han,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
han yuqui,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
sinh_viên đại_học,"-0,002178755221","19,84413567","19,84413567","13,75490669","1484,339443","0,0000871156024","0,05263157895","15,0000627",,,,0
đứa trẻ,"-0,00400984489","18,40356308","18,40356308","12,75637786","1995,15439","0,0000871156024","0,02702702703","15,00006258",,,,0
bậc cha_mẹ,"-0,0007841466694","22,38845619","22,38845619","15,51849529","888,2182731","0,0000871156024","0,1428571429","15,00006278",,,,0
dấu_hiệu ung_thư,"-0,00496791161","18,46562405","18,46562405","12,79939525","1484,339443","0,0000871156024","0,01960784314","15,00006252",,,,1
phương_pháp điều_trị,"-0,004009624806","18,51809147","18,51809147","12,83576289","1817,449779","0,0000871156024","0,02631578947","15,00006258",,,,1
điều_trị thích_hợp,"0,2490849978","20,0665281","22,0665281","22,04533436","10571,10549","0,0001742312048","0,05263157895","16,0000313",,,,0
xét_nghiệm máu,"-0,00183021692","19,99613877","19,99613877","13,86026721","1817,449779","0,0000871156024","0,07692307692","15,00006272",,,,1
tế_bào bạch_cầu,"0,2219220022","20,39850986","23,56843486","28,27833919","5272,776674","0,0002613468072","0,1304347826","16,58498339",,,,1
tế_bào hồng_cầu,"0,2494117951","20,7446","22,7446","22,79027248","5289,224481","0,0001742312048","0,08695652174","16,00003134",,,,1
chóng_mặt nhức,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
thở da,"-0,000958484122","21,6514906","21,6514906","15,00766966","1647,253392","0,0000871156024","0,1428571429","15,00006277",,,,0
da nhợt_nhạt,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
bạch_cầu nhiễm_trùng,"-0,001132806396","21,21853119","21,21853119","14,70756507","1817,449779","0,0000871156024","0,125","15,00006276",,,,1
trẻ mắc,"0,2489101424","18,78112588","20,78112588","20,63317568","10163,10683","0,0001742312048","0,05405405405","16,00003128",,,,0
mắc bệnh_bạch_cầu,"-0,001917431181","19,84413567","19,84413567","13,75490669","2783,229555","0,0000871156024","0,07692307692","15,00006271",,,,0
khả_năng bảo_vệ,"-0,001219800573","21,68801647","21,68801647","15,03298747","2574,491734","0,0000871156024","0,08333333333","15,00006276",,,,1
bạch_cầu bình_thường,"-0,001307159027","20,80349369","20,80349369","14,419883","1817,449779","0,0000871156024","0,125","15,00006275",,,,0
tiểu_cầu tiểu_cầu,"-0,0006970462453","22,3295625","22,3295625","15,47767329","1178,449841","0,0000871156024","0,25","15,00006279",,,,0
chức_năng ngăn_ngừa,"-0,0006098547516","23,16606377","23,16606377","16,05749179","727,5517564","0,0000871156024","0,1666666667","15,0000628",,,,0
ngăn_ngừa chảy_máu,"-0,0009584993003","21,58110127","21,58110127","14,9588795","1484,339443","0,0000871156024","0,1666666667","15,00006277",,,,0
chảy_máu chảy_máu,"-0,0008713457522","21,80349369","21,80349369","15,11303018","1328,31772","0,0000871156024","0,2","15,00006278",,,,0
chảy_máu cam,"-0,0006098851081","22,80349369","22,80349369","15,80617736","1328,31772","0,0000871156024","0,2","15,0000628",,,,1
cam thường_xuyên,"-0,0006098851081","22,80349369","22,80349369","15,80617736","888,2182731","0,0000871156024","0,2","15,0000628",,,,0
chảy_máu nướu,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,1
đau xương,"-0,0008713457522","21,80349369","21,80349369","15,11303018","1328,31772","0,0000871156024","0,2","15,00006278",,,,1
bề_mặt xương,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,1
sưng bụng,"0,249607828","21,0665281","23,0665281","23,14394665","1791,621684","0,0001742312048","0,2","16,00003137",,,,1
sưng hạch,"-0,001045630081","21,4815656","21,4815656","14,88988663","1817,449779","0,0000871156024","0,125","15,00006277",,,,1
hạch bạch_huyết,"0,2221544555","23,16606377","26,33598877","32,11498357","1112,736388","0,0002613468072","0,75","16,58498343",,,,1
tuyến ức,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,1
ống thở,"-0,0006969779431","22,97341869","22,97341869","15,92396039","727,5517564","0,0000871156024","0,1428571429","15,00006279",,,,1
sưng mặt,"-0,0009584537655","21,80349369","21,80349369","15,11303018","1817,449779","0,0000871156024","0,125","15,00006277",,,,1
hội_chứng tĩnh_mạch,"0,2498039519","22,58110127","24,58110127","24,80787535","1296,094214","0,0001742312048","0,4","16,00003139",,,,1
tắc_nghẽn tĩnh_mạch,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,1
khối_u phổi,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1178,449841","0,0000871156024","0,25","15,0000628",,,,1
thuyên tắc,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,1
phù mặt,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,1
cổ bành,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,1
giãn tĩnh_mạch,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,1
thở khò_khè,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,1
phù não,"-0,002613893063","20,5304752","20,5304752","14,230641","888,2182731","0,0000871156024","0,03571428571","15,00006267",,,,1
đe_doạ tính_mạng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
chẩn_đoán ung_thư,"-0,004792906314","18,95105088","18,95105088","13,13586749","1178,449841","0,0000871156024","0,01960784314","15,00006253",,,,1
ung_thư máu,"-0,005580430146","17,46562405","17,46562405","12,10624807","16616,3956","0,0000871156024","0,01960784314","15,00006249",,,,1
thị_lực giảm_sút,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,1
sưng tấy,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,1
phương_án điều_trị,"-0,003397796881","20,68801647","20,68801647","14,33984029","727,5517564","0,0000871156024","0,02631578947","15,00006262",,,,1
dầu khuynh_diệp,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,1
mắt kiêng,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,1
